,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
895,39,Self-emp-inc,315572,11th,9,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,-114,4,50,China,<=50K
896,61,?,217175,Some-college,11,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,-116,3,36,United-States,<=50K
897,67,Private,127947,HS-grad,10,Married-spouse-absent,Sales,Not-in-family,White,Male,-100,0,51,United-States,<=50K
898,32,Private,56890,HS-grad,13,Married-AF-spouse,Craft-repair,Husband,White,Male,-50,5,40,United-States,<=50K
899,56,Private,123110,HS-grad,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,-91,7,40,United-States,<=50K
900,29,State-gov,68486,HS-grad,11,Married-civ-spouse,Farming-fishing,Not-in-family,White,Female,-43,1860,47,United-States,<=50K
901,64,?,117026,Bachelors,9,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,-94,3,38,United-States,<=50K
902,36,Private,147442,Assoc-acdm,13,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,-359,7,40,Mexico,<=50K
903,57,?,135036,HS-grad,14,Married-civ-spouse,Craft-repair,Own-child,White,Male,-119,5,40,United-States,>50K
904,48,Private,251261,Some-college,14,Never-married,Prof-specialty,Husband,White,Male,1787,6,32,United-States,<=50K
905,29,Private,203295,Prof-school,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-93,4,56,United-States,<=50K
906,23,Private,65759,Masters,9,Married-civ-spouse,Farming-fishing,Own-child,White,Male,-116,1,50,United-States,<=50K
907,24,Private,299555,7th-8th,9,Married-civ-spouse,Transport-moving,Own-child,White,Male,-116,7,38,United-States,<=50K
908,17,Private,301135,HS-grad,13,Separated,Prof-specialty,Husband,White,Male,-18,4,63,United-States,<=50K
909,33,State-gov,299010,Bachelors,9,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,-112,6,40,United-States,<=50K
910,28,?,235745,7th-8th,9,Divorced,Priv-house-serv,Unmarried,White,Male,2375,7,40,Guatemala,>50K
911,43,Private,259284,HS-grad,11,Separated,Adm-clerical,Not-in-family,White,Male,-78,0,40,United-States,<=50K
912,59,State-gov,152587,HS-grad,10,Married-civ-spouse,Sales,Not-in-family,White,Male,-138,7,35,United-States,>50K
913,46,?,175042,Prof-school,14,Married-civ-spouse,Sales,Unmarried,White,Male,-146,3,32,United-States,<=50K
914,63,Private,197381,5th-6th,10,Never-married,Other-service,Own-child,White,Female,-1072,5,40,United-States,<=50K
915,60,Federal-gov,301363,Bachelors,10,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,-109,0,58,United-States,<=50K
916,20,Self-emp-not-inc,63371,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,-111,0,40,United-States,<=50K
917,24,Self-emp-not-inc,116874,Some-college,6,Married-civ-spouse,Tech-support,Wife,White,Male,-99,4,40,United-States,<=50K
918,35,Self-emp-not-inc,159146,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,36,0,40,United-States,<=50K
919,68,Private,144604,10th,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,-118,3,40,United-States,<=50K
920,53,Private,263874,HS-grad,13,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,-65,0,29,United-States,>50K
921,16,Private,311497,HS-grad,14,Married-civ-spouse,Craft-repair,Other-relative,White,Male,2605,5,40,United-States,>50K
922,43,State-gov,58556,Some-college,10,Married-civ-spouse,Prof-specialty,Own-child,White,Male,-137,-3,40,United-States,<=50K
923,47,Self-emp-inc,209868,HS-grad,4,Never-married,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,-80,-5,48,Jamaica,<=50K
924,29,Private,63861,HS-grad,14,Married-civ-spouse,Protective-serv,Husband,Black,Male,11977,-3,63,United-States,>50K
925,31,Private,162312,HS-grad,9,Married-civ-spouse,Sales,Own-child,White,Male,-23,2,40,China,>50K
926,46,Self-emp-not-inc,330103,9th,14,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,4104,2,44,Vietnam,>50K
927,17,Private,68802,Some-college,16,Never-married,Adm-clerical,Not-in-family,White,Male,6421,7,81,United-States,>50K
928,34,State-gov,190111,HS-grad,9,Divorced,Other-service,Husband,Asian-Pac-Islander,Female,-137,5,40,Puerto-Rico,<=50K
929,42,Federal-gov,163409,HS-grad,10,Divorced,Tech-support,Not-in-family,White,Male,6569,1,66,Philippines,>50K
930,38,Federal-gov,268920,Bachelors,10,Never-married,Machine-op-inspct,Own-child,Black,Female,-80,3,40,Greece,>50K
931,37,Private,226736,Bachelors,9,Never-married,Other-service,Husband,White,Male,963,1,40,United-States,>50K
932,41,Private,249479,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Female,-94,2,40,United-States,<=50K
933,36,Private,177031,HS-grad,9,Never-married,Adm-clerical,Husband,White,Female,-53,1,38,United-States,<=50K
934,51,Private,63062,11th,14,Married-civ-spouse,Other-service,Not-in-family,Black,Male,-57,6,73,United-States,<=50K
935,57,Self-emp-not-inc,175506,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Male,-57,3,40,United-States,<=50K
936,60,Private,170267,Assoc-voc,10,Never-married,Tech-support,Own-child,White,Male,-142,5,40,United-States,<=50K
937,44,Private,427024,11th,10,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,-65,1,40,United-States,<=50K
938,28,Private,141269,Masters,9,Widowed,Adm-clerical,Not-in-family,White,Male,-71,5,40,?,<=50K
939,35,Private,664515,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Male,-54,1,40,Dominican-Republic,>50K
940,34,Local-gov,58680,Bachelors,9,Married-civ-spouse,?,Husband,White,Male,-140,8,16,United-States,<=50K
941,35,Private,193131,HS-grad,14,Married-civ-spouse,?,Husband,White,Male,-68,2,84,United-States,>50K
942,31,Local-gov,173238,Some-college,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,-52,3,62,Mexico,>50K
943,31,Self-emp-inc,212610,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,-87,4,50,United-States,<=50K
944,47,Self-emp-not-inc,118664,9th,10,Married-civ-spouse,Adm-clerical,Own-child,Black,Male,-124,0,40,Honduras,<=50K
945,25,Local-gov,71134,HS-grad,10,Never-married,Adm-clerical,Other-relative,White,Male,-62,1,40,United-States,>50K
946,28,State-gov,197332,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,-69,-2,49,United-States,<=50K
947,45,Private,286131,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Male,-44,2756,40,United-States,<=50K
948,27,Private,23498,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,-98,2,40,United-States,>50K
949,33,Federal-gov,520043,Assoc-voc,9,Married-spouse-absent,Sales,Not-in-family,White,Female,-63,5,40,United-States,<=50K
950,42,?,242834,Some-college,10,Separated,Exec-managerial,Not-in-family,White,Male,-82,-2,40,United-States,>50K
951,50,Private,203400,HS-grad,10,Never-married,Craft-repair,Own-child,Other,Male,-86,2630,40,United-States,<=50K
952,84,Private,408969,Assoc-voc,14,Widowed,?,Own-child,White,Male,12544,5,40,United-States,<=50K
953,43,Private,27164,10th,10,Never-married,Adm-clerical,Own-child,White,Male,-109,6,49,United-States,<=50K
954,37,Private,320440,Bachelors,14,Married-civ-spouse,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,12854,1,40,United-States,<=50K
955,38,Federal-gov,187567,10th,10,Married-civ-spouse,Farming-fishing,Not-in-family,Black,Female,-126,8,31,United-States,<=50K
956,44,?,133319,HS-grad,11,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,-99,7,40,United-States,<=50K
957,60,Self-emp-not-inc,253319,Masters,9,Never-married,Sales,Wife,White,Female,-25,8,44,United-States,<=50K
958,55,Self-emp-not-inc,305138,Some-college,13,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,-135,4,40,United-States,<=50K
959,78,?,217774,Assoc-acdm,1,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,-120,3,40,United-States,<=50K
960,31,Private,52172,HS-grad,6,Divorced,Protective-serv,Not-in-family,White,Female,-9,4,40,United-States,>50K
961,37,Private,19791,Some-college,13,Married-civ-spouse,Sales,Husband,White,Male,-72,0,40,Cambodia,<=50K
962,42,Private,280305,Bachelors,10,Separated,Machine-op-inspct,Not-in-family,Other,Male,-108,-1,40,?,>50K
963,20,Federal-gov,87673,Masters,14,Married-civ-spouse,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,-107,7,40,United-States,<=50K
964,37,Self-emp-inc,198334,12th,10,Married-civ-spouse,?,Not-in-family,White,Male,-1238,4,68,United-States,>50K
965,18,Private,137099,Bachelors,9,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,-148,6,19,United-States,>50K
966,45,Local-gov,118870,7th-8th,9,Married-civ-spouse,Priv-house-serv,Unmarried,White,Male,112,2,40,Canada,>50K
967,28,Private,207094,10th,10,Never-married,Tech-support,Husband,Other,Male,-923,-2,40,United-States,<=50K
968,22,Private,55193,Assoc-voc,10,Married-civ-spouse,Prof-specialty,Own-child,White,Male,-22,3,39,United-States,<=50K
969,55,Self-emp-not-inc,247372,Assoc-acdm,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,-89,4,40,United-States,<=50K
970,57,Private,198435,Bachelors,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,-129,5,40,United-States,>50K
971,32,Private,248033,Bachelors,10,Married-civ-spouse,Transport-moving,Husband,White,Female,5844,8,49,Guatemala,>50K
972,20,State-gov,230817,Masters,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,-127,5,51,United-States,>50K
973,75,Private,411381,Assoc-voc,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,-114,1896,40,United-States,<=50K
974,68,Private,345961,HS-grad,9,Married-civ-spouse,Sales,Own-child,White,Male,-17,5,74,Philippines,>50K
975,32,Private,239390,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,-152,3,9,United-States,<=50K
976,48,State-gov,273904,Doctorate,9,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,521,-1,40,Ecuador,<=50K
977,96,Private,178888,Bachelors,10,Married-civ-spouse,Other-service,Not-in-family,White,Female,13582,4,63,India,<=50K
978,41,Local-gov,189815,Masters,9,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,-533,4,39,Taiwan,<=50K
979,39,Private,167190,HS-grad,10,Married-civ-spouse,Other-service,Unmarried,White,Male,-10,-2,70,United-States,<=50K
980,35,Private,244390,Bachelors,11,Never-married,Adm-clerical,Own-child,White,Male,-103,6,40,United-States,<=50K
981,37,Private,219475,HS-grad,10,Never-married,Other-service,Own-child,White,Male,-130,3,38,United-States,<=50K
982,19,Private,323743,Prof-school,10,Married-civ-spouse,Sales,Unmarried,White,Male,-220,5,40,?,>50K
983,47,Private,248422,Masters,12,Married-civ-spouse,Tech-support,Not-in-family,White,Male,-109,3,40,United-States,<=50K
984,30,Private,333745,Bachelors,13,Never-married,Sales,Unmarried,White,Male,-86,1,40,United-States,<=50K
985,45,Self-emp-not-inc,378480,HS-grad,12,Married-civ-spouse,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,-35,2,10,United-States,<=50K
986,64,Private,51379,Bachelors,9,Married-civ-spouse,?,Unmarried,White,Male,-39,0,40,United-States,<=50K
987,48,?,219986,11th,10,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,-83,1,83,United-States,>50K
988,20,Private,171442,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,-134,2,40,Mexico,<=50K
989,50,Self-emp-not-inc,287483,Bachelors,9,Married-civ-spouse,Other-service,Not-in-family,White,Female,-190,3,40,United-States,<=50K
990,44,Private,195711,HS-grad,4,Married-civ-spouse,Craft-repair,Own-child,White,Male,-113,7,59,United-States,<=50K
991,33,Private,230914,HS-grad,9,Married-civ-spouse,Exec-managerial,Own-child,White,Male,-105,6,28,United-States,>50K
992,23,Private,67181,Assoc-voc,10,Widowed,Farming-fishing,Unmarried,White,Female,13152,2,65,South,<=50K
993,33,Self-emp-inc,271904,Some-college,13,Widowed,Machine-op-inspct,Other-relative,White,Male,11964,7,40,United-States,<=50K
994,60,Private,142409,HS-grad,11,Widowed,Craft-repair,Not-in-family,White,Male,-92,8,40,United-States,<=50K
995,28,Private,186697,Some-college,11,Married-civ-spouse,Sales,Not-in-family,White,Female,61,3,51,Japan,>50K
996,19,Private,311522,5th-6th,6,Never-married,Craft-repair,Husband,White,Female,-95,5,40,Cambodia,>50K
997,31,Self-emp-not-inc,98190,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,-98,6,40,United-States,<=50K
998,36,Private,505882,Masters,8,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,19,2,40,United-States,<=50K
999,47,?,224105,Bachelors,10,Married-civ-spouse,Protective-serv,Husband,White,Female,59,3,30,United-States,<=50K
